-8.33333,-100,-100,-100,-100,-0.222222,-53.6667,-100,-100,-100,,34.8,22.6,33.1,24.4,27.5,27.9,37.6,29,35.9,31.2,,30.4,4.975942122
-100,-100,-100,-60.6667,-61.2222,-51.4444,-80.5556,-51.3333,-100,-100,,34.8,22.6,33.1,24.4,27.5,27.9,37.6,29,35.9,31.2,,30.4,4.975942122
-100,-18.6667,-80.7778,-25.1111,-100,-100,20.5,-37.7778,-80.7778,-100,,34.8,22.6,33.1,24.4,27.5,27.9,37.6,29,35.9,31.2,,30.4,4.975942122
-75,-100,-22.4444,-0.111111,-39.1111,-4.55556,-100,-43.2222,-100,-4.66667,,34.8,22.6,33.1,24.4,27.5,27.9,37.6,29,35.9,31.2,,30.4,4.975942122
-100,-100,-100,-59.5556,-100,-100,-0.222222,-64.4444,-93.7778,-17.3333,,34.8,22.6,33.1,24.4,27.5,27.9,37.6,29,35.9,31.2,,30.4,4.975942122
-95.5556,-100,-25.2222,-78.1111,-16.8889,-100,-77.6667,-42.3333,-100,-100,,34.8,22.6,33.1,24.4,27.5,27.9,37.6,29,35.9,31.2,,30.4,4.975942122
-100,-59.5556,-100,-100,9.6,-100,-99.6667,-100,-44,-100,,34.8,22.6,33.1,24.4,27.5,27.9,37.6,29,35.9,31.2,,30.4,4.975942122
-4.33333,-34.5556,-88.4444,18.9,-100,-100,-71.4444,-100,-100,-100,,34.8,22.6,33.1,24.4,27.5,27.9,37.6,29,35.9,31.2,,30.4,4.975942122
-42.6667,-100,-58,-98.1111,-100,-100,-100,-59.5556,-100,-100,,34.8,22.6,33.1,24.4,27.5,27.9,37.6,29,35.9,31.2,,30.4,4.975942122
-100,-100,-100,-100,-100,-100,-100,-94.1111,-100,-100,,34.8,22.6,33.1,24.4,27.5,27.9,37.6,29,35.9,31.2,,30.4,4.975942122
-82.4444,-100,-100,-59.1111,-46.6667,-100,-85.3333,16.5,-100,-100,,34.8,22.6,33.1,24.4,27.5,27.9,37.6,29,35.9,31.2,,30.4,4.975942122
28.8,-100,-100,26.9,-100,-58,-100,-100,-100,-100,,34.8,22.6,33.1,26.9,27.5,27.9,37.6,29,35.9,31.2,,30.65,4.695920215
-93.3333,-65.1111,-50.3333,-100,-99.3333,-17,-100,-100,-100,-100,,34.8,22.6,33.1,26.9,27.5,27.9,37.6,29,35.9,31.2,,30.65,4.695920215
-100,-100,-100,-53.6667,-27.8889,-100,-100,-82.6667,-2.66667,-82.5556,,34.8,22.6,33.1,26.9,27.5,27.9,37.6,29,35.9,31.2,,30.65,4.695920215
-59.5556,6.5,-38.6667,-43.1111,-100,-100,-54.2222,-22,-63,-100,,34.8,22.6,33.1,26.9,27.5,27.9,37.6,29,35.9,31.2,,30.65,4.695920215
-93.6667,-62.6667,14.5,-75.3333,-100,-78.3333,-82.8889,-88.1111,-77.4444,-28.3333,,34.8,22.6,33.1,26.9,27.5,27.9,37.6,29,35.9,31.2,,30.65,4.695920215
-100,-100,-51.7778,-80.1111,-100,-100,-100,-100,-83,-12,,34.8,22.6,33.1,26.9,27.5,27.9,37.6,29,35.9,31.2,,30.65,4.695920215
-100,-88.3333,-17.2222,-35.7778,-80.8889,14.2,-100,-100,-100,-95.3333,,34.8,22.6,33.1,26.9,27.5,27.9,37.6,29,35.9,31.2,,30.65,4.695920215
-100,-76.7778,-20,-100,-100,-100,-1.66667,-99.4444,-100,-26.5556,,34.8,22.6,33.1,26.9,27.5,27.9,37.6,29,35.9,31.2,,30.65,4.695920215
-84.1111,-100,-100,-94.8889,-100,-100,-15.5556,-11.4444,-100,-77.8889,,34.8,22.6,33.1,26.9,27.5,27.9,37.6,29,35.9,31.2,,30.65,4.695920215
-12.1111,-100,-100,-63.4444,-100,-59.5556,-100,-100,-88.1111,-100,,34.8,22.6,33.1,26.9,27.5,27.9,37.6,29,35.9,31.2,,30.65,4.695920215
-4,-100,-2.66667,-89,-100,-99.8889,-100,-100,-100,-100,,34.8,22.6,33.1,26.9,27.5,27.9,37.6,29,35.9,31.2,,30.65,4.695920215
-100,-100,-100,-100,-0.888889,-100,-100,-100,-100,-100,,34.8,22.6,33.1,26.9,27.5,27.9,37.6,29,35.9,31.2,,30.65,4.695920215
-94.2222,-30.6667,-100,-100,-100,-100,-100,-37.1111,-100,-100,,34.8,22.6,33.1,26.9,27.5,27.9,37.6,29,35.9,31.2,,30.65,4.695920215
-100,-100,-100,-77.7778,-100,-100,-100,-14.5556,-100,-99.8889,,34.8,22.6,33.1,26.9,27.5,27.9,37.6,29,35.9,31.2,,30.65,4.695920215
-100,-54,-100,-100,-39.7778,-20.1111,11.7,-100,-70.6667,-100,,34.8,22.6,33.1,26.9,27.5,27.9,37.6,29,35.9,31.2,,30.65,4.695920215
-100,-77.2222,-23.3333,-100,-100,-100,16.3,-6.66667,-100,-100,,34.8,22.6,33.1,26.9,27.5,27.9,37.6,29,35.9,31.2,,30.65,4.695920215
-100,-61.4444,-100,-100,-42.7778,-6.33333,-100,-80.7778,-29,-95.2222,,34.8,22.6,33.1,26.9,27.5,27.9,37.6,29,35.9,31.2,,30.65,4.695920215
-100,-100,-2.66667,-58.2222,-18.7778,-100,-51.3333,-24.7778,-80.3333,-100,,34.8,22.6,33.1,26.9,27.5,27.9,37.6,29,35.9,31.2,,30.65,4.695920215
-100,-100,-100,-80.1111,-100,-100,-100,-33.2222,-100,6.8,,34.8,22.6,33.1,26.9,27.5,27.9,37.6,29,35.9,31.2,,30.65,4.695920215
-100,-13.8889,-100,-79.1111,-100,-100,-79.2222,-100,-15.7778,-2.88889,,34.8,22.6,33.1,26.9,27.5,27.9,37.6,29,35.9,31.2,,30.65,4.695920215
-22.8889,-100,-100,-78.6667,-38.5556,24.3,7.6,-100,-100,-100,,34.8,22.6,33.1,26.9,27.5,27.9,37.6,29,35.9,31.2,,30.65,4.695920215
-100,-18.8889,-100,-58.2222,-100,15.9,-8.77778,-30.5556,-33.1111,-100,,34.8,22.6,33.1,26.9,27.5,27.9,37.6,29,35.9,31.2,,30.65,4.695920215
-100,-24.7778,-100,-42.1111,-100,-100,-41.3333,-96.8889,-15.3333,-26.7778,,34.8,22.6,33.1,26.9,27.5,27.9,37.6,29,35.9,31.2,,30.65,4.695920215
-100,-100,-85,-88.4444,-100,-100,-88.2222,-51.5556,-100,-100,,34.8,22.6,33.1,26.9,27.5,27.9,37.6,29,35.9,31.2,,30.65,4.695920215
-100,-100,-21.1111,-51.2222,-13,-100,-100,-100,-38.7778,-100,,34.8,22.6,33.1,26.9,27.5,27.9,37.6,29,35.9,31.2,,30.65,4.695920215
-100,-100,-100,-100,-99.8889,-100,-100,-32.5556,-98.3333,-100,,34.8,22.6,33.1,26.9,27.5,27.9,37.6,29,35.9,31.2,,30.65,4.695920215
-96.4444,-100,-100,-80.1111,-100,-100,-100,-100,-100,32.5,,34.8,22.6,33.1,26.9,27.5,27.9,37.6,29,35.9,32.5,,30.78,4.730703495
-58,-21.2222,-37.3333,-9.66667,-100,15.6,-62.8889,-26.3333,-100,-100,,34.8,22.6,33.1,26.9,27.5,27.9,37.6,29,35.9,32.5,,30.78,4.730703495
-100,-100,-100,-100,-100,-100,-97.6667,-100,-100,-89.1111,,34.8,22.6,33.1,26.9,27.5,27.9,37.6,29,35.9,32.5,,30.78,4.730703495
-100,-82.8889,-58.1111,-100,-100,-100,-50.6667,-100,-100,-100,,34.8,22.6,33.1,26.9,27.5,27.9,37.6,29,35.9,32.5,,30.78,4.730703495
-100,-6.55556,-100,-100,-63.7778,-100,-100,-14.7778,-24.7778,-1.88889,,34.8,22.6,33.1,26.9,27.5,27.9,37.6,29,35.9,32.5,,30.78,4.730703495
-100,-39,-100,-54,-100,-100,-27.4444,-97.7778,-100,-100,,34.8,22.6,33.1,26.9,27.5,27.9,37.6,29,35.9,32.5,,30.78,4.730703495
-25.4444,-100,-100,-18,-100,-57.8889,-81.1111,-100,-33,-33.7778,,34.8,22.6,33.1,26.9,27.5,27.9,37.6,29,35.9,32.5,,30.78,4.730703495
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,,34.8,22.6,33.1,26.9,27.5,27.9,37.6,29,35.9,32.5,,30.78,4.730703495
-77.2222,-100,-100,-69.3333,-100,-100,-100,-79.5556,-100,5.2,,34.8,22.6,33.1,26.9,27.5,27.9,37.6,29,35.9,32.5,,30.78,4.730703495
-38.2222,-78.2222,-100,-6.55556,-100,-5.77778,-64.3333,-100,-16,-100,,34.8,22.6,33.1,26.9,27.5,27.9,37.6,29,35.9,32.5,,30.78,4.730703495
-85.1111,-32.1111,-100,-66.6667,-100,-100,-33.5556,-100,-84,-22.1111,,34.8,22.6,33.1,26.9,27.5,27.9,37.6,29,35.9,32.5,,30.78,4.730703495
-100,-100,23.7,-78.4444,-50.2222,-100,9,-100,-100,-26.8889,,34.8,22.6,33.1,26.9,27.5,27.9,37.6,29,35.9,32.5,,30.78,4.730703495
-100,-94,-100,-100,-19.1111,-100,-98.4444,-100,-24,-93.3333,,34.8,22.6,33.1,26.9,27.5,27.9,37.6,29,35.9,32.5,,30.78,4.730703495
-100,-100,-100,-59.5556,-100,-77.8889,-16,-79.3333,-99.8889,-62.3333,,34.8,22.6,33.1,26.9,27.5,27.9,37.6,29,35.9,32.5,,30.78,4.730703495
-100,-0.333333,-100,-100,-100,-100,-9.33333,-100,-100,-80,,34.8,22.6,33.1,26.9,27.5,27.9,37.6,29,35.9,32.5,,30.78,4.730703495
